toolName,famille,discipline,discipline_categorie,total_respondants_discipline,count,fractionOfUse,percentageOfUse
Snipping Tool,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Snipping Tool,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Snipping Tool,autre,Médecine,Médecine,3803,0,NaN,NaN
Snipping Tool,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Snipping Tool,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Snipping Tool,autre,Droit,SHS,505,0,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,1,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0.5,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,2.5,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Médecine,Médecine,3803,0.5,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0.5,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
MS Sharepoint,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Google Keep,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Google Keep,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Google Keep,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Google Keep,balisage et texte brut,Médecine,Médecine,3803,1,NaN,NaN
Google Keep,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Google Keep,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Google Keep,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
oXygen XML editor,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
oXygen XML editor,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
oXygen XML editor,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
oXygen XML editor,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
oXygen XML editor,balisage et texte brut,Arts et Lettres,SHS,3154,2,NaN,NaN
oXygen XML editor,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
oXygen XML editor,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,0,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,1.5,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,1.5,NaN,NaN
TeXStudio,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
memo pad,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
memo pad,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
memo pad,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
memo pad,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
memo pad,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
memo pad,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
memo pad,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
mi,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
mi,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
mi,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
mi,autre,Médecine,Médecine,3803,0,NaN,NaN
mi,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
mi,autre,Sciences physiques,STEM,2598,0,NaN,NaN
mi,autre,Droit,SHS,505,0,NaN,NaN
Sakura Editor,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Sakura Editor,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Sakura Editor,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Sakura Editor,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Sakura Editor,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
Sakura Editor,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Sakura Editor,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Scratchpad,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Scratchpad,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
Scratchpad,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Scratchpad,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Scratchpad,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Scratchpad,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Scratchpad,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,1,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,0,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,2,NaN,NaN
BibTeX,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
JabRef,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
JabRef,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
JabRef,autre,Ingénierie & technologie,STEM,3784,2,NaN,NaN
JabRef,autre,Médecine,Médecine,3803,0.5,NaN,NaN
JabRef,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
JabRef,autre,Sciences physiques,STEM,2598,0,NaN,NaN
JabRef,autre,Droit,SHS,505,0,NaN,NaN
SPSS,autre,Sciences sociales et économie,SHS,6353,3,NaN,NaN
SPSS,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
SPSS,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
SPSS,autre,Médecine,Médecine,3803,0,NaN,NaN
SPSS,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
SPSS,autre,Sciences physiques,STEM,2598,0,NaN,NaN
SPSS,autre,Droit,SHS,505,0,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0.5,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Open Document Writer,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,1.5,NaN,NaN
Texmaker,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
Kile,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Kile,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Kile,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Kile,autre,Médecine,Médecine,3803,0,NaN,NaN
Kile,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Kile,autre,Sciences physiques,STEM,2598,3,NaN,NaN
Kile,autre,Droit,SHS,505,0,NaN,NaN
FreeMind,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
FreeMind,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
FreeMind,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
FreeMind,autre,Médecine,Médecine,3803,0.5,NaN,NaN
FreeMind,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
FreeMind,autre,Sciences physiques,STEM,2598,0,NaN,NaN
FreeMind,autre,Droit,SHS,505,0,NaN,NaN
Mellel,autre,Sciences sociales et économie,SHS,6353,4,NaN,NaN
Mellel,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Mellel,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Mellel,autre,Médecine,Médecine,3803,3,NaN,NaN
Mellel,autre,Arts et Lettres,SHS,3154,3,NaN,NaN
Mellel,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Mellel,autre,Droit,SHS,505,0,NaN,NaN
cms,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
cms,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
cms,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
cms,autre,Médecine,Médecine,3803,0,NaN,NaN
cms,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
cms,autre,Sciences physiques,STEM,2598,0,NaN,NaN
cms,autre,Droit,SHS,505,0,NaN,NaN
Typora,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Typora,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Typora,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Typora,autre,Médecine,Médecine,3803,0,NaN,NaN
Typora,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Typora,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Typora,autre,Droit,SHS,505,0,NaN,NaN
MS SkyDrive,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MS SkyDrive,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MS SkyDrive,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
MS SkyDrive,autre,Médecine,Médecine,3803,0,NaN,NaN
MS SkyDrive,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MS SkyDrive,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MS SkyDrive,autre,Droit,SHS,505,0,NaN,NaN
OpenCloud,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
OpenCloud,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
OpenCloud,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
OpenCloud,autre,Médecine,Médecine,3803,0,NaN,NaN
OpenCloud,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
OpenCloud,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
OpenCloud,autre,Droit,SHS,505,0,NaN,NaN
Notes,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Notes,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Notes,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Notes,autre,Médecine,Médecine,3803,0,NaN,NaN
Notes,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Notes,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Notes,autre,Droit,SHS,505,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
Medium,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Medium,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Letterspace,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Letterspace,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Letterspace,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Letterspace,autre,Médecine,Médecine,3803,0,NaN,NaN
Letterspace,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Letterspace,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Letterspace,autre,Droit,SHS,505,0,NaN,NaN
ChemDraw,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
ChemDraw,autre,Sciences de la vie,STEM,5162,0.8333333333333333,NaN,NaN
ChemDraw,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ChemDraw,autre,Médecine,Médecine,3803,0.3333333333333333,NaN,NaN
ChemDraw,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ChemDraw,autre,Sciences physiques,STEM,2598,7.833333333333333,NaN,NaN
ChemDraw,autre,Droit,SHS,505,0,NaN,NaN
Telekom Mediencenter,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Telekom Mediencenter,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Telekom Mediencenter,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Telekom Mediencenter,autre,Médecine,Médecine,3803,0,NaN,NaN
Telekom Mediencenter,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Telekom Mediencenter,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Telekom Mediencenter,autre,Droit,SHS,505,0,NaN,NaN
Quip,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Quip,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Quip,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Quip,autre,Médecine,Médecine,3803,0,NaN,NaN
Quip,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Quip,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Quip,autre,Droit,SHS,505,0,NaN,NaN
Finale (notation software),autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Finale (notation software),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Finale (notation software),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Finale (notation software),autre,Médecine,Médecine,3803,0,NaN,NaN
Finale (notation software),autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Finale (notation software),autre,Sciences physiques,STEM,2598,0,NaN,NaN
Finale (notation software),autre,Droit,SHS,505,0,NaN,NaN
word processing,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
word processing,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
word processing,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
word processing,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
word processing,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
word processing,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
word processing,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Tinderbox,autre,Sciences sociales et économie,SHS,6353,0.5333333333333333,NaN,NaN
Tinderbox,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Tinderbox,autre,Ingénierie & technologie,STEM,3784,0.5333333333333333,NaN,NaN
Tinderbox,autre,Médecine,Médecine,3803,0,NaN,NaN
Tinderbox,autre,Arts et Lettres,SHS,3154,1.5333333333333332,NaN,NaN
Tinderbox,autre,Sciences physiques,STEM,2598,0.2,NaN,NaN
Tinderbox,autre,Droit,SHS,505,0.2,NaN,NaN
StackEdit,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
StackEdit,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
StackEdit,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
StackEdit,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
StackEdit,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
StackEdit,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
StackEdit,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
text,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
text,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
text,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
text,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
text,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
text,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
text,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
CyberLeninka,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
CyberLeninka,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
CyberLeninka,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
CyberLeninka,autre,Médecine,Médecine,3803,0,NaN,NaN
CyberLeninka,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
CyberLeninka,autre,Sciences physiques,STEM,2598,0,NaN,NaN
CyberLeninka,autre,Droit,SHS,505,0,NaN,NaN
Dragon,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Dragon,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Dragon,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Dragon,autre,Médecine,Médecine,3803,2,NaN,NaN
Dragon,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Dragon,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Dragon,autre,Droit,SHS,505,0,NaN,NaN
MathCAD,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MathCAD,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MathCAD,autre,Ingénierie & technologie,STEM,3784,4,NaN,NaN
MathCAD,autre,Médecine,Médecine,3803,0,NaN,NaN
MathCAD,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MathCAD,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MathCAD,autre,Droit,SHS,505,0,NaN,NaN
ReST,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
ReST,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
ReST,autre,Ingénierie & technologie,STEM,3784,2,NaN,NaN
ReST,autre,Médecine,Médecine,3803,0,NaN,NaN
ReST,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ReST,autre,Sciences physiques,STEM,2598,0,NaN,NaN
ReST,autre,Droit,SHS,505,0,NaN,NaN
San FranciscoEdit,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
San FranciscoEdit,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
San FranciscoEdit,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
San FranciscoEdit,autre,Médecine,Médecine,3803,1,NaN,NaN
San FranciscoEdit,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
San FranciscoEdit,autre,Sciences physiques,STEM,2598,0,NaN,NaN
San FranciscoEdit,autre,Droit,SHS,505,0,NaN,NaN
DevonThink,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
DevonThink,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
DevonThink,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
DevonThink,autre,Médecine,Médecine,3803,0,NaN,NaN
DevonThink,autre,Arts et Lettres,SHS,3154,2,NaN,NaN
DevonThink,autre,Sciences physiques,STEM,2598,0,NaN,NaN
DevonThink,autre,Droit,SHS,505,0,NaN,NaN
Visio,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Visio,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Visio,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Visio,autre,Médecine,Médecine,3803,0,NaN,NaN
Visio,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Visio,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Visio,autre,Droit,SHS,505,0,NaN,NaN
SigmaPlot,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
SigmaPlot,autre,Sciences de la vie,STEM,5162,3,NaN,NaN
SigmaPlot,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
SigmaPlot,autre,Médecine,Médecine,3803,0,NaN,NaN
SigmaPlot,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
SigmaPlot,autre,Sciences physiques,STEM,2598,2,NaN,NaN
SigmaPlot,autre,Droit,SHS,505,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Redmine Wiki,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Redmine Wiki,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Deckset,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Deckset,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Deckset,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Deckset,autre,Médecine,Médecine,3803,0,NaN,NaN
Deckset,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Deckset,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Deckset,autre,Droit,SHS,505,0,NaN,NaN
Matlab,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Matlab,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Matlab,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Matlab,autre,Médecine,Médecine,3803,0,NaN,NaN
Matlab,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Matlab,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Matlab,autre,Droit,SHS,505,0,NaN,NaN
Ilias,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Ilias,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Ilias,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Ilias,autre,Médecine,Médecine,3803,1,NaN,NaN
Ilias,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Ilias,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Ilias,autre,Droit,SHS,505,0,NaN,NaN
Penflip,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Penflip,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Penflip,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Penflip,autre,Médecine,Médecine,3803,0,NaN,NaN
Penflip,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Penflip,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Penflip,autre,Droit,SHS,505,0,NaN,NaN
manuals/guidelines,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
manuals/guidelines,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
manuals/guidelines,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
manuals/guidelines,autre,Médecine,Médecine,3803,1,NaN,NaN
manuals/guidelines,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
manuals/guidelines,autre,Sciences physiques,STEM,2598,0,NaN,NaN
manuals/guidelines,autre,Droit,SHS,505,0,NaN,NaN
monographs and articles,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
monographs and articles,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
monographs and articles,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
monographs and articles,autre,Médecine,Médecine,3803,1,NaN,NaN
monographs and articles,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
monographs and articles,autre,Sciences physiques,STEM,2598,0,NaN,NaN
monographs and articles,autre,Droit,SHS,505,0,NaN,NaN
MS Visio,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
MS Visio,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MS Visio,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
MS Visio,autre,Médecine,Médecine,3803,0,NaN,NaN
MS Visio,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MS Visio,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MS Visio,autre,Droit,SHS,505,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
yWriter,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
yWriter,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Mindjet,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Mindjet,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Mindjet,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Mindjet,autre,Médecine,Médecine,3803,0,NaN,NaN
Mindjet,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Mindjet,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Mindjet,autre,Droit,SHS,505,0,NaN,NaN
version management,autre,Sciences sociales et économie,SHS,6353,0.25,NaN,NaN
version management,autre,Sciences de la vie,STEM,5162,0.25,NaN,NaN
version management,autre,Ingénierie & technologie,STEM,3784,0.25,NaN,NaN
version management,autre,Médecine,Médecine,3803,0.25,NaN,NaN
version management,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
version management,autre,Sciences physiques,STEM,2598,0,NaN,NaN
version management,autre,Droit,SHS,505,0,NaN,NaN
mobile note app,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
mobile note app,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
mobile note app,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
mobile note app,autre,Médecine,Médecine,3803,0,NaN,NaN
mobile note app,autre,Arts et Lettres,SHS,3154,2,NaN,NaN
mobile note app,autre,Sciences physiques,STEM,2598,0,NaN,NaN
mobile note app,autre,Droit,SHS,505,2,NaN,NaN
MindMaple,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MindMaple,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MindMaple,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MindMaple,autre,Médecine,Médecine,3803,0,NaN,NaN
MindMaple,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
MindMaple,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MindMaple,autre,Droit,SHS,505,0,NaN,NaN
mapping software,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
mapping software,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
mapping software,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
mapping software,autre,Médecine,Médecine,3803,0,NaN,NaN
mapping software,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
mapping software,autre,Sciences physiques,STEM,2598,0,NaN,NaN
mapping software,autre,Droit,SHS,505,0,NaN,NaN
notebook,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
