id,role,last affiliation country,first publication year,weight,tool,famille d'outil,discipline,discipline_cat
785d65445b0a30ff83b607354fed737e,PhD student,United States,2011-2016,0.16666666666666666,Scrivener,autres bureautique (wysiwyg),Sciences sociales et économie,SHS
785d65445b0a30ff83b607354fed737e,PhD student,United States,2011-2016,0.16666666666666666,Overleaf (=WriteLaTeX),format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
78603f82478622f7d1cbe42f4dab54fc,Bachelor/Master student,Pakistan,2011-2016,0.2,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7863701f6cdf8afb454e9823da3b7ccd,Other,Germany,I haven't published (yet),0.2,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78673443d772a8b5d470e5b8bd2c8088,PhD student,Tunisia,2011-2016,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
786f5d3bc116ee54723c4abe2cd8e93a,Professor / Associate professor / Assistant professor,Seychelles,1991-2000,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
788f95fbaeb966339c625dfdb00ce9a5,Professor / Associate professor / Assistant professor,Spain,1991-2000,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78992fbcbf8ccd42b81da0f6e2a47d71,Professor / Associate professor / Assistant professor,United States,2001-2005,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78b35444f3fc370a8f01346bd65e85bb,Professor / Associate professor / Assistant professor,Netherlands,I haven't published (yet),0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78b35444f3fc370a8f01346bd65e85bb,Professor / Associate professor / Assistant professor,Netherlands,I haven't published (yet),0.3333333333333333,LaTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
78b4a93dfac38b0b4d5cc7153bd60df4,PhD student,Germany,2011-2016,0.5,LaTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
78be48b52cd14766739a732c9f0a6b47,Librarian,Austria,1991-2000,0.16666666666666666,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78d75e5cb9e2c4bf351234cb27183a3e,Professor / Associate professor / Assistant professor,United States,before 1991,0.5,LaTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
78fa69366f47daef9960567a6a1aca55,Bachelor/Master student,Russia,I haven't published (yet),0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78fc9d56c9fd0ed4e32099141dd37aae,Professor / Associate professor / Assistant professor,Russia,1991-2000,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7903cba69c2cf64d768e1e165cba18ce,PhD student,Germany,2011-2016,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7903cba69c2cf64d768e1e165cba18ce,PhD student,Germany,2011-2016,0.3333333333333333,Scrivener,autres bureautique (wysiwyg),Sciences sociales et économie,SHS
790adc686d1014a06767503c72695d06,PhD student,Nigeria,2011-2016,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7928feb49522fe975cca4f3ff6bdadb2,PhD student,United States,2011-2016,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7929c9d0f999eb4b24f1b9939f00d0d3,Professor / Associate professor / Assistant professor,India,before 1991,0.25,MS Word,Word et apparentés,Sciences sociales et économie,SHS
792e791689c4f2c55881f7eecc7088dc,PhD student,United States,2011-2016,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
793b787de25a5e7754ea2556924dc4df,PhD student,Germany,I haven't published (yet),0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
793b787de25a5e7754ea2556924dc4df,PhD student,Germany,I haven't published (yet),0.3333333333333333,LaTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
794b0881484d16acb906c7423a94b1e5,Other,South Africa,I haven't published (yet),0.25,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79706c8aebe3b121b601da59845c4abd,Professor / Associate professor / Assistant professor,Sweden,2006-2010,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7971d37038776088ff055aa5a08654c5,Bachelor/Master student,Russia,2011-2016,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
797955fa588d42b3d4e45c2641b9156a,Professor / Associate professor / Assistant professor,Spain,2001-2005,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
797955fa588d42b3d4e45c2641b9156a,Professor / Associate professor / Assistant professor,Spain,2001-2005,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
798626ad31db317bcf2ed858ad93f912,Professor / Associate professor / Assistant professor,Spain,2011-2016,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
798626ad31db317bcf2ed858ad93f912,Professor / Associate professor / Assistant professor,Spain,2011-2016,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
7989bf80a6a37cb63afdefe7393faa43,Professor / Associate professor / Assistant professor,United States,before 1991,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7995cdefaef3f41cdfbef3c274dbd988,Professor / Associate professor / Assistant professor,Russia,2001-2005,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
799ecf48610da8ca6e8c4adffce30cf1,Professor / Associate professor / Assistant professor,Brazil,1991-2000,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
799ecf48610da8ca6e8c4adffce30cf1,Professor / Associate professor / Assistant professor,Brazil,1991-2000,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
79a310ea6c866c245d30858e8e351d1d,Professor / Associate professor / Assistant professor,Taiwan,2001-2005,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79a41ff2cacecd9e872a4cf4061cc4d2,Professor / Associate professor / Assistant professor,Bahamas,2011-2016,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79a41ff2cacecd9e872a4cf4061cc4d2,Professor / Associate professor / Assistant professor,Bahamas,2011-2016,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
79aa2a4e922f4e3f59e5fa72a54e56c0,PhD student,Sweden,2011-2016,0.25,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79aa2a4e922f4e3f59e5fa72a54e56c0,PhD student,Sweden,2011-2016,0.25,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
79aa2a4e922f4e3f59e5fa72a54e56c0,PhD student,Sweden,2011-2016,0.25,Overleaf (=WriteLaTeX),format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
79ac3b4ed7cc0c07a18701ed3d94c242,Professor / Associate professor / Assistant professor,United Kingdom,2006-2010,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79ac3b4ed7cc0c07a18701ed3d94c242,Professor / Associate professor / Assistant professor,United Kingdom,2006-2010,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
79b470ada45ae9cd6aba74db2db166fc,Professor / Associate professor / Assistant professor,Netherlands,2006-2010,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79b470ada45ae9cd6aba74db2db166fc,Professor / Associate professor / Assistant professor,Netherlands,2006-2010,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
79c8844f53fa18a297c9ab898599acb0,PhD student,Spain,I haven't published (yet),0.5,LibreOffice,autres bureautique (wysiwyg),Sciences sociales et économie,SHS
79ccd8bdc1f105a4042b4768e093ac8b,PhD student,Sweden,2006-2010,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
79d3647b308832245e46e7906beb46ca,PhD student,Canada,2011-2016,0.25,MS Word,Word et apparentés,Sciences sociales et économie,SHS
